Gene	C10_+DDM_-RNase_R1	C10_+DDM_-RNase_R2	C10_+DDM_+RNase_R1	C10_+DDM_+RNase_R2	C10_-DDM_-RNase_R1	C10_-DDM_-RNase_R2	C10_-DDM_+RNase_R1	C10_-DDM_+RNase_R2
Aldh1a3	3.151127759	3.369500344	2.284297797	0.653854368	2.494064752	1.476940869	0.669501186	0.413567152
Zfp697	0.887979328	0.374539249	0.674651645	0.654536205	0.649581031	0.449304621	0.566614788	0.33103445
Slc35d1	1.073681994	0.709375542	0.808624593	0.654538923	0.576076708	0.779651024	1.635390132	1.443432441
Llgl2	0.126689963	0.474514683	0.316263253	0.654578209	1.748722021	1.339046255	1.607332737	4.256131858
Atmin	1.746398036	1.022083206	1.446097097	0.654724098	2.923953754	0.198968	3.454911655	1.634284194
Slc16a11	1.08981301	0.697705013	1.381060485	0.65505378	1.219691756	2.35475312	0.645468066	0.306036093
Znrf3	0.611258717	1.19430488	0.791335877	0.655139307	1.42850973	0.26829804	1.953645245	1.73698159
Tshz3	0.198337278	0.520056742	0.285888749	0.655283605	0.387457488	0.279038015	0.781122996	0.424716943
Gm34917	4.53834837	0	5.629482393	0.655396023	0.706506265	3.936579856	1.080118808	0.823326987
LOC115487369	0.448847641	0.227182395	0.341016722	0.655396023	0.271733179	1.21125534	0.17256336	0.621813389
Gm52009	0.476175791	0.670458312	0.253715544	0.656402003	0.566072556	0.832331351	0.099856311	0.22488838
Gm36619	0.249801536	0.273101812	0.048802975	0.656557044	0.217771639	0.252791886	0.115246035	0.15572873
A230020J21Rik	0.581496772	0	0.534613064	0.656985825	0.037274739	0.69230331	0.867944516	0.071080548
Rxfp1	0.160270465	0.584065724	0.420749074	0.6581894	0.174650457	0.476430327	0.138639076	0.145708181
Slc38a9	0.536813552	1.200034746	0.674894227	0.658225985	0.947881379	0.23137987	1.622396671	1.740411729
Foxn3	1.165766979	2.064260866	1.179640583	0.658730311	2.364830351	1.082924538	3.585513625	2.96911774
Fam110b	1.288847659	0.910351061	0.905342175	0.658761343	2.177744344	1.3482407	2.355057899	1.971084584
Klf13	0.643774022	0.498138958	0.465184831	0.659699749	1.54722221	1.436827029	0.752684899	0.934615855
Piezo1	0.577420407	0.405985835	0.907375845	0.659844577	1.497837306	0.806633115	3.793206476	2.706292804
Dnd1	0	0	0.150030113	0.659857535	0.418421001	0	0	0
Satb2	0.194500644	1.56317715	0.257850399	0.660077423	0.643425349	0.154651351	1.193768671	0.88774965
Apc	0.887479562	1.777283249	0.781046813	0.660162893	1.427851574	0.504124131	1.738184592	1.965999122
Ccdc102a	1.283983887	1.662332777	1.166223492	0.660369076	0.024547143	0.934623293	1.896611911	2.340491688
Evc	0.803773913	0.556710459	0.707098173	0.660475342	0.681248666	0.470913365	0.883682585	1.528637535
Fcgr1	0.522875429	0.416825729	0.489481211	0.660712097	0.593530756	0.57322928	0.301535975	0.294274567
Slc39a8	0.69601315	1.518024664	0.666154832	0.660950919	2.313691339	2.226868712	3.162406929	3.162951494
Dync1h1	2.103735613	2.255704381	2.089443893	0.661359135	2.915773635	0.975259088	3.185494693	2.755674562
Gm33984	0	0.059615612	0	0.661478585	0.071306317	0	0	0
Gm31024	1.022574091	0	1.518306917	0.661574521	0.534874939	0	2.830589702	0.807478119
Dna2	1.498826022	0.967966644	1.306575313	0.661678831	0.682266898	0.99837915	1.958475145	3.37087485
Tg	0.389224981	0.395979306	0.437239858	0.662330633	0.459493149	0.35449592	0.703312288	0.761640948
Atrn	0.345535908	0.13584045	0.298229938	0.662710895	0.353327243	0.146095954	0.99087267	0.931969983
Atr	1.302420445	0.803955408	1.097085002	0.663072376	1.624970321	0.410684772	1.518508481	1.809217893
Slc22a23	1.222146906	0.446639086	1.092663306	0.66309807	0.948062392	1.628073821	2.946610731	2.102036012
Cyfip2	0.153479059	0.910376267	0.121214916	0.663515907	0.128106155	0.128879518	0.045196355	0.057679645
Nckap5l	0.498259029	0.959475039	0.6194578	0.663948671	0.44424365	0.916770254	0.470192716	0.529465175
Themis3	0.307888575	1.159423864	0.380958013	0.663981997	0.917069814	0.560833702	0.047348171	0.170614008
H2-DMa	0.792721545	1.530857311	0.886871699	0.664370816	1.107496308	1.43300964	1.351922509	0.809571155
Lrp1	1.237743096	1.437683211	1.274820808	0.665302566	1.642191472	0.764402174	3.743631902	4.145618401
Gm30928	0.829908889	0.521447567	0.726820158	0.665371609	0.467778121	1.476966415	0.297061126	0.683884309
Lipc	0.341627781	0.544677531	0.381387386	0.666028665	0.518532502	0.567964258	0.605110237	0.760621828
Gm31416	0.507088884	0.431190415	0.429296533	0.666394578	0.773621185	0.701317568	0.545873187	0.456623826
Gm15579	0.824637235	0	2.255496564	0.666894199	1.078351668	0	1.902233528	0
Thbs3	0.06877004	0.313269067	0.13435396	0.667382051	0	0.097430591	1.094584413	0.285812786
Txndc16	1.203121929	2.160000042	1.232861942	0.667730955	4.897231948	0.537143111	4.258186746	2.218249697
Trim46	0.19957607	1.170506799	0.268060216	0.668295237	0.462150715	2.007028938	0.503532404	1.905145742
Zmym6	2.060219733	1.118413255	2.02292211	0.669039771	4.408711409	0.81018747	4.937095202	3.870829531
Gm39143	0.926845794	6.514055203	0.711366371	0.669242418	0.288572982	1.540903031	0.610858091	0.89422166
Gm33046	0.542994286	0.168922566	0.465730951	0.669399554	0.591713512	0.415471389	0.305500759	0.302730702
Akr1cl	0	0	0	0.669972603	0	0.023953172	0.027300204	0
Shtn1	0.371348515	0.894136062	0.634805875	0.670343922	0	0.187896946	1.743810975	0.289377886
Eng	0.663218883	0.719326116	0.50902924	0.670441509	0.309739309	0.719098084	0.928856584	0.377361695
Tom1l2	0.985680105	0.852464754	1.144252712	0.671496673	0.809480649	1.293832217	2.529101013	2.211543844
9330151L19Rik	0.531706396	0.282577065	0.605954301	0.671871021	0.193137612	0.493232119	1.073200408	0.690564555
Cacnb2	0.242163863	0.592663196	0.320043822	0.672002994	0.538131887	0.216231868	0.980309219	0.646298043
Plvap	0.505518184	0.533278523	0.493807839	0.672399222	0.434901262	0.538494414	0.337556723	0.469953067
Gm34745	0.587876331	0.577875745	0.574258157	0.67247299	0.472037647	0.767125614	0.570983097	0.77155342
Tdrd3	0.338320517	0.689074509	0.305061518	0.672500049	0.79052587	0.297928192	0.617208351	0.75881119
Gm3558	0.739497698	0.623199061	0.70430803	0.672795918	0.584239694	0.561262615	0.383813491	0.345757592
LOC118568499	0.665620649	1.617125592	0.746527678	0.672869431	1.37009104	2.444877612	1.706024125	0.537903911
Kcnd3	0.348180166	0.413757308	0.290822596	0.673337621	0.340928144	0.469797596	0.232801527	0.209718776
Gm31204	0	0.015567603	0	0.673662135	0.037240863	0.570631161	0	0.106523923
Camkmt	0.630843206	0.651764366	0.749640257	0.673872251	0.93549152	0.641685665	0.746351951	0.445980651
Dab2ip	0.707085079	0.220868156	0.684127284	0.673940538	0.777865422	0.524736319	1.328156891	0.853620015
Gm15179	0.083439626	0	0.163013488	0.674786438	0	0.168876946	0	0.693561087
Phlpp2	0.156266731	0.129426162	0.215093228	0.674956388	0.410238054	0.31627477	0.458778196	0.398529057
Ppp3cb	5.144790576	1.665620321	5.552212981	0.675277141	2.260438392	3.79508218	2.378957833	2.459670517
Timmdc1	1.683736922	2.019001258	1.681013979	0.675823204	2.54984252	0.851946387	2.127612294	1.260618824
Trp53cor1	0.108436758	0.279912586	0.353082723	0.675975584	0.374192521	0.274337109	1.667577998	0.15022342
Kank1	0.267496036	0.487411282	0.439458219	0.676022843	2.424722192	0.584462034	1.879188577	2.109762294
Kdm5c	0.585926457	0.725099654	0.624819184	0.676217555	2.197496245	0.365646657	1.447324391	1.892313463
Cit	1.218604279	1.618754364	1.115456549	0.676239181	1.648318931	0.521735108	1.592254817	2.023183391
Styx	0.961590368	1.452722089	1.236566709	0.67675226	1.167244706	0.874559552	2.021605455	1.214106072
1700011L22Rik	0.463604276	0.281581686	0.402546549	0.67694329	2.975068849	0.886179849	0.11882445	0.428171046
Stxbp4	0.284865153	0.6514031	0.202710508	0.677009471	0.707191528	0.368457765	0.609244064	0.735048562
Rasl11b	0.893294815	0	0.654451209	0.67726727	0.834380702	2.098544409	1.251084359	2.220925393
Mocs3	1.374918349	3.696805935	2.718894406	0.677995886	1.315563391	3.223923158	2.978205572	2.508695395
Col7a1	0.640275094	0.733330034	0.49439788	0.678069183	0.724302585	0.851577978	0.87914036	0.836322202
Hoxd9	2.444224765	3.20567341	2.518791265	0.678803024	2.692798165	6.333207164	2.230504685	2.734942554
Soga3	1.628721202	1.9524566	1.01879301	0.678803024	0.326947048	2.081960167	2.076267659	1.528978957
Dixdc1	0.605505722	0.480928809	0.682475957	0.678803024	1.713029745	1.300138661	0.944597962	0.955794186
LOC118567544	0.074610036	0	0	0.678803024	0	0.15100637	0.086053421	0.387605237
Rbm41	1.102934213	1.687619494	1.547013938	0.678973193	2.057086242	1.552575648	1.736902777	0.9108966
Kif4	0.473703661	0.227557043	0.429077188	0.679113974	0.844700574	0.610112774	0.64569631	1.592892398
Gm16191	0.392091667	0	0.3282933	0.679477108	0	0	0	0
Arsj	1.574453726	0.55705862	1.552913314	0.679906769	0.549696338	0	2.644568563	2.779413165
Spef1	0.573020892	0.226981704	0.292041832	0.680002323	0.515836951	0.857214606	0.258616378	0.51772007
H2-Q6	0.543352718	0.542173912	0.429667661	0.680048534	0.47932237	0.15710204	1.10416803	0.430135133
Fndc3a	0.408890564	0.840653561	0.325190366	0.680370698	0.914814117	0.809261621	1.1393632	1.003834903
Cpne5	0.976590057	0.639226874	0.574232754	0.68051458	0.41328657	0.614077342	0.76549791	0.374352774
Parp11	1.446032886	1.30840305	1.693107605	0.680829302	2.137010874	0.992266968	2.296107764	1.420125696
C030016D13Rik	0.086944411	0.534679676	0.127395512	0.681157254	0.450040407	0	0.200559188	0.203257498
Ptpn13	1.389357417	1.458142304	1.370478524	0.681589706	2.196806248	1.213010359	2.466518402	1.705388162
Dgka	0.58844794	0.491436848	0.56284118	0.681606166	1.643191381	1.712040055	0.904935611	0.904372907
Pip5k1c	0.625550827	0.569915979	0.507893961	0.681638295	1.451884113	0.616596658	2.127005584	3.56210497
Sirt6	2.122882517	1.536417835	1.356630012	0.681906942	1.318828262	1.44558191	2.494247677	2.432464861
Samd1	2.975273599	2.938447183	2.295773289	0.682413678	0.980841145	2.884382315	1.41301549	1.091067508
Itpr2	0.746147354	0.493654822	0.750555173	0.68243756	0.735656603	0.409001348	0.343210859	0.29072224
Adgrb2	0.18846227	0.507948587	0.22244998	0.682677578	0.290943273	0.37349007	0.380393741	0.21213333
Tnrc18	0.767462131	0.655381183	0.717646075	0.682986831	0.969751535	0.508915526	0.822125908	0.488439394
Map3k1	1.180772401	1.450857297	0.865064828	0.683196874	0.981966841	0.998376505	1.272277497	1.097700594
Tnk2	0.54564648	1.127790351	0.588693815	0.683311389	1.127084569	2.076849956	1.794075924	2.436976988
Kctd15	0.063951459	0.940543946	0.080318599	0.683420732	0.567470776	0.323585079	0.790286524	0.161370344
Gm19600	1.188054811	2.397915331	0.857009342	0.68364219	0.69711976	0.388427922	0.885407725	0.436790659
Ube3a	0.344996298	0.628626467	0.413748035	0.68369478	1.031072155	0.691339041	1.457691701	0.894367455
Notch2	0.816065906	0.50381037	0.786672743	0.683842681	0.573355456	0.641108713	1.418038506	1.617715062
Platr7	0.084565498	2.619511787	0.123909803	0.683891502	0.138229487	0.513466938	0.048767906	0
Stk11	3.396056974	2.838124147	2.618989899	0.684026949	5.314628615	4.754547332	1.546156767	1.074485935
Rttn	0.695586684	1.233190764	0.856993473	0.684157431	0.689708983	0.202930014	1.228706336	1.491029199
Irs1	1.188060795	1.015098444	1.202631429	0.684507251	0.892173305	0.41737284	1.966672389	1.029744823
Glis3	0.732704062	0.685340334	0.728455054	0.684720653	1.674959487	0.50420313	2.535249754	1.204532338
4930481A15Rik	0.729489715	0.40351371	0.356295531	0.684760187	0.738160357	0.474571521	0.150245697	0.433115284
Kif1b	1.693503833	0.536265944	1.776336681	0.684778612	0.820598398	1.261206471	1.573975425	1.185579865
Slc1a7	1.322125681	0.933517954	1.210779935	0.684968536	0.594309841	1.153984221	0.324042946	0.497969951
Usp54	0.787279006	0.517842767	0.817322305	0.68521845	1.019496898	0.543044502	0.806231743	0.700615207
Arsk	3.797891488	5.262535352	3.568851871	0.686101981	2.187347738	0.526086709	2.898057162	3.165859551
Pbx2	0.293777015	0.970228564	0.358714576	0.686757747	1.300551084	2.025313953	0.635316276	0.610478249
Mir1934	2.038741695	0	1.991514178	0.686981374	5.18388332	0	0.783811887	0
Cbx2	0.367400664	0.635977526	0.269167362	0.687093242	0.570520203	0	0.815720855	0.944794867
Miga1	0.890430247	0.934463702	0.763371762	0.687438965	0.79427248	1.239473322	0.541667111	0.425500859
Pcp4l1	4.440789317	7.275981378	3.078522657	0.687853731	19.47400412	1.920801028	10.32641058	9.637416619
Fhit	0.756101701	1.033284002	0.886303897	0.68790226	0.617956217	0.650379983	0.566845192	0.510641323
Zfp82	1.611102217	0.620416657	1.216840966	0.688397413	1.791854671	2.689300726	1.053622281	1.06995481
Gm39343	0.827340964	0.17735516	0.903255064	0.688759583	0.053033689	1.42824144	1.122629623	0.202263717
Gm12610	0.708813368	1.241871863	1.065221052	0.688973586	0.62386996	2.041541897	4.0876415	1.359634495
Gm29642	0.180464515	0.10960965	0.176284049	0.689179323	0.021850709	0.16233319	0.300651627	0.583350705
Gm16548	0	0	0	0.689195657	0	0	0	0
Mtcl1	0.534495088	0.254381305	0.514320754	0.689507576	0.65634487	0.439980515	1.127134908	0.969788797
Gm33391	0.177934343	0.648437321	0.231749985	0.689509696	0.193899196	0.480171675	0.068408398	0.184876694
Gm12315	1.820990698	1.824940225	1.423045913	0.69030816	0.595312785	0.875325061	0.997636276	0.851417606
Kctd18	1.134692273	0.144506284	1.215672293	0.690696393	2.499592575	1.333481301	2.082705002	1.584628809
Rptor	0.499888144	0.43047437	0.454862451	0.692235693	0.373109415	0.699905451	2.764323823	1.778739586
Gm38786	0	0	0	0.693105195	0.348672865	0	0.052719924	0
Ltbp4	0.164713395	0.883711505	0.098326435	0.693779859	0.478645387	0.361151186	1.340389537	0.941269513
LOC118567607	0.345591783	0.037782691	0.24306202	0.694052663	0.190810368	0.046630511	0.111607231	0.330349475
Gm22317	0.343934066	0	0.671933645	0.695359195	5.247101409	1.740256339	6.743649835	0
Gm39575	0.963015386	0.501352758	0.470353552	0.695359195	0.299834366	0.97454355	0.714033512	0.285882497
Heatr5a	2.464371114	2.458427364	2.588838807	0.695868367	1.342741283	2.79341513	2.326277921	2.181450222
Heca	0.60234372	1.391531158	0.367744005	0.695889599	0.457127338	0.217697971	1.563139725	1.285217366
Foxred2	0.411010792	0.242295429	0.501862142	0.69655141	0.81673699	1.890039225	0.745931566	1.174379074
Klk1b21	0.738287786	0.134525282	1.009659457	0.696572737	0.21454117	0	1.419205642	1.943302488
Synpr	0.574390905	1.081499246	0.879033357	0.696775405	1.710867514	1.085031515	1.523723924	1.014562629
Dppa3	1.654919909	0.06282232	0.47150356	0.69705934	0.525993051	0.06978045	0.079531035	0
Fam199x	0.708869229	0.491388025	0.598365608	0.697116472	1.55753724	0.43665089	0.666515812	0.968692758
Larp4b	1.141004543	1.509664252	1.166381184	0.698433973	1.502676884	0.942878403	1.874814294	1.778283577
Gmeb2	1.810249953	1.392948545	1.828055842	0.698601139	1.479503633	0.841693102	1.587085221	1.150132283
Immp2l	0.490673828	0.650232126	0.490200702	0.6989336	1.105854113	0.47397729	2.527398176	1.23399162
Dnah2	0.714575635	0.637844549	0.765846513	0.698961353	0.876419989	0.8987888	0.437112717	0.495972481
Ylpm1	0.731435313	0.366403722	0.574350153	0.698983425	0.735552472	0.421266405	1.198971059	0.997006715
Rnf38	2.141384938	1.833206902	1.586867349	0.699796932	2.997362369	1.29834343	3.342776208	1.937227
Mtm1	2.827188728	5.227249212	3.641649226	0.700484693	1.90288002	1.963453835	6.553591775	2.980693798
Lrrc55	0	0	0	0.70075655	0	0	0.021040229	0.018954047
Gm31668	0.630225552	0.765566595	0.820835142	0.700797759	0.663879072	1.020431873	0.436132201	0.502024571
Pramel12	1.315603073	0.887150381	1.54822397	0.701616789	2.664093047	3.008645927	3.488790615	5.32781017
Gm41537	0.270934551	0.524531481	0.529316687	0.701830566	0.738109217	0.496947412	0.156244699	0.123158626
Ap4s1	0.723418905	0.388269858	0.58247048	0.702334862	0.585390906	0.507381404	0.516320529	0.552570026
Pgghg	1.911451188	1.408992772	1.731378007	0.702642687	1.742106022	0.281357525	3.868109249	3.665126343
Inka2	0.235955603	1.150091273	0.230489684	0.703649401	0	0.083573072	0.653149249	0.134838952
Alg10b	0.681039284	4.412227118	1.197473376	0.703755	0.824604844	3.691005717	1.029870355	1.383772537
Zfp467	0.324901303	1.310881209	0.385383872	0.703799062	0.354052512	1.045084613	0.548716695	1.133296794
Gm32261	0.725748673	0.449617695	0.510434411	0.704306174	0.094903827	0	0.033482443	0.241300718
Rsph9	0.063352887	0.211634307	0.103142192	0.704470978	0.069037115	0	0.633270705	0.373006553
Hexdc	0.448055324	1.281314722	0.753775519	0.704565186	0.718821798	0.264494388	0.531131135	0.439673655
Larp1b	1.678803717	1.899197898	1.345816507	0.704638182	2.61041686	0.943833619	2.24957104	2.162529586
Tfcp2l1	0.376075017	0.337101637	0.438465788	0.705155093	0.284228405	0.570865463	0.804547206	0.548307811
Gm41980	0.116299354	0	0.369217147	0.705395307	0	0	0.234739539	0.453138494
Mthfr	0.321475581	0.543928147	0.296084098	0.705663329	0.150136896	0	0.794533301	1.221552959
Ncoa2	0.690675758	0.551438526	0.656539774	0.705704895	0.566507328	0.706459295	1.122104891	1.11887521
Tnrc6c	0.488810038	1.123944644	0.551383495	0.705904723	1.058994071	0.824435893	1.443012806	1.451090359
Gdf9	0.074841026	0.477294034	0.121845553	0.706123269	0.054370672	0.555404234	1.035838089	0.103681401
H2bc24	0.36306787	0.448912412	0.455988074	0.707827705	0.367383258	0.36741412	0.299109824	0.323342962
Sigirr	0	0	0	0.707890699	0.443087229	0.068578784	0.390807289	0
Ninj2	5.079970247	3.112046042	4.534508731	0.708316199	2.386104235	0.797707564	5.707586717	3.185103906
4931414P19Rik	0.513878628	0.246856232	0.538481858	0.708374863	1.160697224	0.784772877	1.023746353	0.524220514
Thnsl1	0.833021789	0.738502153	0.926394402	0.709301927	1.08931588	1.494692874	0.927529284	0.99202282
Sema4d	0.389930276	0.16793679	0.3601213	0.709518093	2.49541636	0.258282389	0.220779593	0.316748895
2610035D17Rik	1.770292662	1.33477033	2.206327576	0.709657707	0.232825928	0.957517665	1.548961587	3.07617611
Eps8l2	0.614435587	1.151566559	0.9260262	0.709859371	1.893911753	1.296878238	3.563624043	3.337965102
Abcd4	2.155307169	1.905438483	1.465967885	0.710120571	2.13991609	0.985537753	2.762088309	1.542697369
Acap2	1.347244487	2.038176626	1.396773901	0.710201767	1.161889291	1.042742762	2.739149382	2.175572365
Zfp653	0.904090262	0.320321108	1.128465588	0.710839142	3.065092186	4.472908189	1.3903413	2.583252571
Gm5095	1.111067371	0.506125979	0.759730622	0.711339216	0.201792663	0.412268212	1.025182718	0.423286297
Cped1	0.011633533	0.015898316	0.011364042	0.711493651	0.196498649	0.035318392	0.147596216	0.120874316
Fam131b	0.289128437	0.263414114	0.257871571	0.711631251	0.109589561	0.190819282	0.028997721	0.052245074
Sh3rf1	0.898850522	0.658504239	0.941391511	0.711923526	0.686658627	0.656420002	1.592476033	0.818383852
Dync2h1	0.278026917	0.08327669	0.379476908	0.712261917	0.012450921	0.073229423	0.417309705	0.660849918
Nr2c1	1.365796363	1.364744669	1.129730265	0.712603995	4.12894347	3.466511787	5.157760785	3.868150403
Man2b2	0.352724116	0.251494247	0.284630946	0.713130746	0.752031547	0.139674734	1.344286402	1.89616735
Cdca2	3.276446947	2.265836283	3.343856066	0.713272833	2.382817948	3.294460006	3.948182989	4.797932592
Marchf9	0.621078134	0.874481663	0.413652845	0.713456632	0	0.771356864	0.358168295	0.439984323
A030010E16Rik	0	0	0	0.714082079	0.269419108	0.464649532	0.325892983	0.220185016
Prr14l	0.419484324	1.355720812	0.388200274	0.714193881	0.938302708	0.674741005	1.354704779	1.293789506
